time,state_x,state_y,state_z,state_v_x,state_v_y,state_v_z,state_phi,state_theta,state_psi,state_wx,state_wy,control_u_thrust,control_u_phi,control_u_theta,control_u_psi,output_x,output_y,output_z,output_v_x,output_v_y,output_v_z,output_phi,output_theta,output_psi,output_wx,output_wy,output_Ax,output_Ay,output_Az,output_rx,output_ry,output_Wax,output_Way
8.1,4.102189171661979,-0.09933569968379233,1.999891886678072,1.0000002838251816,-2.951495069762101e-06,9.997309191453927e-05,-0.03170551793068053,0.010258009681935099,-1.4815265420612251,1.5,2.0,28.221823585300143,-0.3628424954704788,-0.0022989611682560367,0.549490598127277,4.102189171661979,-0.09933569968379233,1.999891886678072,1.0000002838251816,-2.951495069762101e-06,9.997309191453927e-05,-0.03170551793068053,0.010258009681935099,-1.4815265420612251,1.5,2.0,0.0012245773115595066,0.36960351254017587,0.007663013859125571,0.5000271717118848,-1.4758273131777604e-06,2.8583095820434474,-1.6723326295656153
8.200000000000001,4.1135378015883735,-0.19867672774011508,1.999915987306916,1.0000004356673162,-2.651671503831705e-06,8.6667688851347e-05,-0.0679897674777284,0.010028113565109494,-1.4265774822484976,1.5,2.0,28.288036760682477,-0.3410793782229993,-0.005075801210462539,0.900764059966284,4.1135378015883735,-0.19867672774011508,1.999915987306916,1.0000004356673162,-2.651671503831705e-06,8.6667688851347e-05,-0.0679897674777284,0.010028113565109494,-1.4265774822484976,1.5,2.0,0.0023145384748689333,0.7305960777266657,0.012920970914954281,0.5000212218983835,-1.3258914477714847e-06,2.7636582440335995,-1.7718692197258363
8.3,4.132065819617086,-0.29691082226570925,1.9999465068119835,1.0000001967222907,-3.05125595481074e-06,4.938970281585999e-05,-0.10209770530002832,0.009520533444063237,-1.3365010762518696,1.5,2.0,28.38115104999752,-0.31119339643552857,-0.008280309885046945,1.2298533620370686,4.132065819617086,-0.29691082226570925,1.9999465068119835,1.0000001967222907,-3.05125595481074e-06,4.938970281585999e-05,-0.10209770530002832,0.009520533444063237,-1.3365010762518696,1.5,2.0,0.003160647324307494,1.073773897330641,0.01668753855627332,0.5000134720184801,-1.5256687838489227e-06,2.5971202650872893,-1.9233354425044833
8.4,4.160947988014772,-0.3925833797704868,1.9999787701420362,0.9999992751574476,-4.0101081429492775e-06,-4.054825743946743e-06,-0.1332170449435811,0.00869250245555854,-1.213515740048163,1.5,2.0,28.491475103633814,-0.27464626076442344,-0.011777293847716934,1.5286563814378809,4.160947988014772,-0.3925833797704868,1.9999787701420362,0.9999992751574476,-4.0101081429492775e-06,-4.054825743946743e-06,-0.1332170449435811,0.00869250245555854,-1.213515740048163,1.5,2.0,0.0036734254803264,1.3904654652296038,0.018738716836855785,0.5000049450957066,-2.005075355207138e-06,2.349110192017344,-2.1047367090534155
8.5,4.202722402679546,-0.4833328897893167,2.000008778763777,0.9999976257006067,-5.161717057548592e-06,-5.866240345920801e-05,-0.1606816710200235,0.007514773070786846,-1.0606501019043753,1.5,2.0,28.608085148540283,-0.2329596043426858,-0.015241018276972792,1.7898172977622753,4.202722402679546,-0.4833328897893167,2.000008778763777,0.9999976257006067,-5.161717057548592e-06,-5.866240345920801e-05,-0.1606816710200235,0.007514773070786846,-1.0606501019043753,1.5,2.0,0.003802052356047011,1.6726774915295795,0.019020957108135412,0.49999661817420327,-2.580847200450338e-06,2.012886567052626,-2.285624550960766
8.6,4.258920200365237,-0.5658869693803252,2.000034060330399,0.9999955053965677,-6.018735758545014e-06,-9.685000479622927e-05,-0.18397763145429205,0.005990671243089567,-0.8816683721281474,1.5,2.0,28.71987292476639,-0.187519438702188,-0.018190240887126004,2.006907020098161,4.258920200365237,-0.5658869693803252,2.000034060330399,0.9999955053965677,-6.018735758545014e-06,-9.685000479622927e-05,-0.18397763145429205,0.005990671243089567,-0.8816683721281474,1.5,2.0,0.003538696979737533,1.9133312381999035,0.017599575866562217,0.4999892377989661,-3.009316630113158e-06,1.589800559123069,-2.429435992741735
8.700000000000001,4.3296895136729265,-0.6363015308007594,2.000053890870732,0.9999934054109553,-6.154643095355149e-06,-0.00010528334702888245,-0.20272957532451094,0.0041716471543769675,-0.6809776701183312,1.5,2.0,28.81649658434527,-0.13942885752810202,-0.02008525623865773,2.174580944082475,4.3296895136729265,-0.6363015308007594,2.000053890870732,0.9999934054109553,-6.154643095355149e-06,-0.00010528334702888245,-0.20272957532451094,0.0041716471543769675,-0.6809776701183312,1.5,2.0,0.0029181194060110267,2.1064554969453173,0.014614768889447032,0.4999832304396577,-3.0772386301429598e-06,1.09366287878245,-2.498250744301663
8.8,4.4135310448860805,-0.6904427061763222,2.00006878826072,0.9999918898635859,-5.341162563240391e-06,-8.092236166054912e-05,-0.21667246107732113,0.002163121530511195,-0.4635195757100834,1.5,2.0,28.88917480406238,-0.08945003969446383,-0.02047360740953697,2.288710712369632,4.4135310448860805,-0.6904427061763222,2.00006878826072,0.9999918898635859,-5.341162563240391e-06,-8.092236166054912e-05,-0.21667246107732113,0.002163121530511195,-0.4635195757100834,1.5,2.0,0.0020129704656731582,2.2473332417119347,0.010270222653659294,0.49997874859753644,-2.6704894324585306e-06,0.5524633777743853,-2.459622838024062
8.9,4.50727111528059,-0.7246364051705455,2.0000795110808487,0.9999914862332523,-3.639195062025123e-06,-3.2987954338560476e-05,-0.22561746504676758,0.00011576078955749671,-0.2346485044731204,1.5,2.0,28.93131342217256,-0.038060736381368816,-0.019140471387774118,2.346486160281594,4.50727111528059,-0.7246364051705455,2.0000795110808487,0.9999914862332523,-3.639195062025123e-06,-3.2987954338560476e-05,-0.22561746504676758,0.00011576078955749671,-0.2346485044731204,1.5,2.0,0.0009238687941737669,2.3326026494583134,0.004857632741733093,0.49997586630586205,-1.8195251948051262e-06,0.006099572839722733,-2.2939475932817674
9.0,4.6063532922232,-0.7363377290477685,2.0000861220037085,0.999992274153623,-1.322776481718223e-06,2.0862562382029378e-05,-0.22942353868490448,-0.0017982863492199148,1.1155503893203744e-07,1.5,2.0,28.9389763372056,0.014390943842344933,-0.01619915755500709,2.3464851894451635,4.6063532922232,-0.7363377290477685,2.0000861220037085,0.999992274153623,-1.322776481718223e-06,2.0862562382029378e-05,-0.22942353868490448,-0.0017982863492199148,1.1155503893203744e-07,1.5,2.0,-0.00023534944318771928,2.3603175361545796,-0.0012079366167854007,0.4999746076693036,-6.613597620451717e-07,-0.5000079489564456,-2.0000011554439108
9.1,4.705435187123276,-0.7246356781811082,2.000087600818739,0.9999940660321158,1.1596609166125964e-06,6.271966238779958e-05,-0.22798444430067,-0.003418202104720624,0.23464863049955523,1.5,2.0,28.91121395179395,0.0674784694519791,-0.012094073236652746,2.2887082867309463,4.705435187123276,-0.7246356781811082,2.000087600818739,0.9999940660321158,1.1596609166125964e-06,6.271966238779958e-05,-0.22798444430067,-0.003418202104720624,0.23464863049955523,1.5,2.0,-0.0013493692488333437,2.329968631293746,-0.007377578559896422,0.4999751339005185,5.798050626072016e-07,-0.923902595334628,-1.5964391418793245
